temperature_min;temperature_mean;temperature_max;wind_mean;wind_direction;gust_max;phenomenon;pressure_min;pressure_max;humidity_mean;uv_index_mean;moon;moon_direction;date;areal;city;fish;prob_min;prob_max
[15, 13, 14, 14, 13, 13, 17, 15, 14];[17.125, 14.75, 16, 16.75, 17.875, 19, 18.875, 18.625, 17.625];[18, 17, 19, 20, 23, 24, 21, 22, 20];[4.625, 3.75, 3.625, 2.75, 2.5, 1.75, 1.625, 2.375, 2];['ЮВ', 'З', 'З', 'СЗ', 'СЗ', 'З', 'СЗ', 'СЗ', 'ЮЗ'];[16, 13, 10, 9, 8, 6, 5, 9, 8];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']""]";[731, 733, 740, 744, 746, 743, 742, 740, 737];[734, 740, 744, 746, 747, 746, 743, 742, 740];[0.87, 0.90625, 0.8025, 0.75875, 0.71375, 0.6575, 0.7012499999999999, 0.8475, 0.85];[1.125, 0.625, 1.125, 1.125, 1.375, 1.875, 0.625, 1.375, 1.375];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Одинцово;елец;[0.57, 0.48, 0.47, 0.47, 0.51, 0.48, 0.52, 0.48, 0.53];[0.69, 0.65, 0.59, 0.54, 0.58, 0.57, 0.57, 0.61, 0.63]
[13, 14, 14, 13, 13, 17, 15, 14, 13];[14.75, 16, 16.75, 17.875, 19, 18.875, 18.625, 17.625, 14.625];[17, 19, 20, 23, 24, 21, 22, 20, 17];[3.75, 3.625, 2.75, 2.5, 1.75, 1.625, 2.375, 2, 4.25];['З', 'З', 'СЗ', 'СЗ', 'З', 'СЗ', 'СЗ', 'ЮЗ', 'З'];[13, 10, 9, 8, 6, 5, 9, 8, 15];"[""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']""]";[733, 740, 744, 746, 743, 742, 740, 737, 737];[740, 744, 746, 747, 746, 743, 742, 740, 740];[0.90625, 0.8025, 0.75875, 0.71375, 0.6575, 0.7012499999999999, 0.8475, 0.85, 0.8];[0.625, 1.125, 1.125, 1.375, 1.875, 0.625, 1.375, 1.375, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Одинцово;елец;[0.48, 0.47, 0.47, 0.51, 0.48, 0.52, 0.48, 0.53, 0.55];[0.65, 0.59, 0.54, 0.58, 0.57, 0.57, 0.61, 0.63, 0.63]
[15, 13, 14, 14, 13, 13, 17, 15, 14];[17.125, 14.75, 16, 16.75, 17.875, 19, 18.875, 18.625, 17.625];[18, 17, 19, 20, 23, 24, 21, 22, 20];[4.625, 3.75, 3.625, 2.75, 2.5, 1.75, 1.625, 2.375, 2];['ЮВ', 'З', 'З', 'СЗ', 'СЗ', 'З', 'СЗ', 'СЗ', 'ЮЗ'];[16, 13, 10, 9, 8, 6, 5, 9, 8];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']""]";[731, 733, 740, 744, 746, 743, 742, 740, 737];[734, 740, 744, 746, 747, 746, 743, 742, 740];[0.87, 0.90625, 0.8025, 0.75875, 0.71375, 0.6575, 0.7012499999999999, 0.8475, 0.85];[1.125, 0.625, 1.125, 1.125, 1.375, 1.875, 0.625, 1.375, 1.375];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Одинцово;чехонь;[0.52, 0.46, 0.41, 0.47, 0.51, 0.48, 0.5, 0.54, 0.54];[0.69, 0.58, 0.52, 0.55, 0.57, 0.57, 0.57, 0.59, 0.58]
[13, 14, 14, 13, 13, 17, 15, 14, 13];[14.75, 16, 16.75, 17.875, 19, 18.875, 18.625, 17.625, 14.625];[17, 19, 20, 23, 24, 21, 22, 20, 17];[3.75, 3.625, 2.75, 2.5, 1.75, 1.625, 2.375, 2, 4.25];['З', 'З', 'СЗ', 'СЗ', 'З', 'СЗ', 'СЗ', 'ЮЗ', 'З'];[13, 10, 9, 8, 6, 5, 9, 8, 15];"[""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']""]";[733, 740, 744, 746, 743, 742, 740, 737, 737];[740, 744, 746, 747, 746, 743, 742, 740, 740];[0.90625, 0.8025, 0.75875, 0.71375, 0.6575, 0.7012499999999999, 0.8475, 0.85, 0.8];[0.625, 1.125, 1.125, 1.375, 1.875, 0.625, 1.375, 1.375, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Одинцово;чехонь;[0.46, 0.41, 0.47, 0.51, 0.48, 0.5, 0.54, 0.54, 0.54];[0.58, 0.52, 0.55, 0.57, 0.57, 0.57, 0.59, 0.58, 0.63]
[15, 13, 14, 14, 13, 13, 17, 15, 14];[17.125, 14.75, 16, 16.75, 17.875, 19, 18.875, 18.625, 17.625];[18, 17, 19, 20, 23, 24, 21, 22, 20];[4.625, 3.75, 3.625, 2.75, 2.5, 1.75, 1.625, 2.375, 2];['ЮВ', 'З', 'З', 'СЗ', 'СЗ', 'З', 'СЗ', 'СЗ', 'ЮЗ'];[16, 13, 10, 9, 8, 6, 5, 9, 8];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']""]";[731, 733, 740, 744, 746, 743, 742, 740, 737];[734, 740, 744, 746, 747, 746, 743, 742, 740];[0.87, 0.90625, 0.8025, 0.75875, 0.71375, 0.6575, 0.7012499999999999, 0.8475, 0.85];[1.125, 0.625, 1.125, 1.125, 1.375, 1.875, 0.625, 1.375, 1.375];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Одинцово;сом;[0.5, 0.37, 0.39, 0.43, 0.5, 0.44, 0.44, 0.47, 0.5];[0.69, 0.54, 0.45, 0.52, 0.53, 0.49, 0.49, 0.51, 0.57]
[13, 14, 14, 13, 13, 17, 15, 14, 13];[14.75, 16, 16.75, 17.875, 19, 18.875, 18.625, 17.625, 14.625];[17, 19, 20, 23, 24, 21, 22, 20, 17];[3.75, 3.625, 2.75, 2.5, 1.75, 1.625, 2.375, 2, 4.25];['З', 'З', 'СЗ', 'СЗ', 'З', 'СЗ', 'СЗ', 'ЮЗ', 'З'];[13, 10, 9, 8, 6, 5, 9, 8, 15];"[""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']""]";[733, 740, 744, 746, 743, 742, 740, 737, 737];[740, 744, 746, 747, 746, 743, 742, 740, 740];[0.90625, 0.8025, 0.75875, 0.71375, 0.6575, 0.7012499999999999, 0.8475, 0.85, 0.8];[0.625, 1.125, 1.125, 1.375, 1.875, 0.625, 1.375, 1.375, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Одинцово;сом;[0.37, 0.39, 0.43, 0.5, 0.44, 0.44, 0.47, 0.5, 0.39];[0.54, 0.45, 0.52, 0.53, 0.49, 0.49, 0.51, 0.57, 0.56]
[15, 13, 14, 14, 13, 13, 17, 15, 14];[17.125, 14.75, 16, 16.75, 17.875, 19, 18.875, 18.625, 17.625];[18, 17, 19, 20, 23, 24, 21, 22, 20];[4.625, 3.75, 3.625, 2.75, 2.5, 1.75, 1.625, 2.375, 2];['ЮВ', 'З', 'З', 'СЗ', 'СЗ', 'З', 'СЗ', 'СЗ', 'ЮЗ'];[16, 13, 10, 9, 8, 6, 5, 9, 8];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']""]";[731, 733, 740, 744, 746, 743, 742, 740, 737];[734, 740, 744, 746, 747, 746, 743, 742, 740];[0.87, 0.90625, 0.8025, 0.75875, 0.71375, 0.6575, 0.7012499999999999, 0.8475, 0.85];[1.125, 0.625, 1.125, 1.125, 1.375, 1.875, 0.625, 1.375, 1.375];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Одинцово;голавль;[0.57, 0.47, 0.51, 0.55, 0.58, 0.55, 0.58, 0.52, 0.53];[0.77, 0.61, 0.56, 0.62, 0.63, 0.63, 0.65, 0.6, 0.64]
[13, 14, 14, 13, 13, 17, 15, 14, 13];[14.75, 16, 16.75, 17.875, 19, 18.875, 18.625, 17.625, 14.625];[17, 19, 20, 23, 24, 21, 22, 20, 17];[3.75, 3.625, 2.75, 2.5, 1.75, 1.625, 2.375, 2, 4.25];['З', 'З', 'СЗ', 'СЗ', 'З', 'СЗ', 'СЗ', 'ЮЗ', 'З'];[13, 10, 9, 8, 6, 5, 9, 8, 15];"[""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']""]";[733, 740, 744, 746, 743, 742, 740, 737, 737];[740, 744, 746, 747, 746, 743, 742, 740, 740];[0.90625, 0.8025, 0.75875, 0.71375, 0.6575, 0.7012499999999999, 0.8475, 0.85, 0.8];[0.625, 1.125, 1.125, 1.375, 1.875, 0.625, 1.375, 1.375, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Одинцово;голавль;[0.47, 0.51, 0.55, 0.58, 0.55, 0.58, 0.52, 0.53, 0.44];[0.61, 0.56, 0.62, 0.63, 0.63, 0.65, 0.6, 0.64, 0.61]
[15, 13, 14, 14, 13, 13, 17, 15, 14];[17.125, 14.75, 16, 16.75, 17.875, 19, 18.875, 18.625, 17.625];[18, 17, 19, 20, 23, 24, 21, 22, 20];[4.625, 3.75, 3.625, 2.75, 2.5, 1.75, 1.625, 2.375, 2];['ЮВ', 'З', 'З', 'СЗ', 'СЗ', 'З', 'СЗ', 'СЗ', 'ЮЗ'];[16, 13, 10, 9, 8, 6, 5, 9, 8];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']""]";[731, 733, 740, 744, 746, 743, 742, 740, 737];[734, 740, 744, 746, 747, 746, 743, 742, 740];[0.87, 0.90625, 0.8025, 0.75875, 0.71375, 0.6575, 0.7012499999999999, 0.8475, 0.85];[1.125, 0.625, 1.125, 1.125, 1.375, 1.875, 0.625, 1.375, 1.375];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Одинцово;язь;[0.46, 0.44, 0.47, 0.52, 0.54, 0.52, 0.53, 0.53, 0.5];[0.67, 0.59, 0.54, 0.6, 0.59, 0.58, 0.57, 0.58, 0.58]
[13, 14, 14, 13, 13, 17, 15, 14, 13];[14.75, 16, 16.75, 17.875, 19, 18.875, 18.625, 17.625, 14.625];[17, 19, 20, 23, 24, 21, 22, 20, 17];[3.75, 3.625, 2.75, 2.5, 1.75, 1.625, 2.375, 2, 4.25];['З', 'З', 'СЗ', 'СЗ', 'З', 'СЗ', 'СЗ', 'ЮЗ', 'З'];[13, 10, 9, 8, 6, 5, 9, 8, 15];"[""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']""]";[733, 740, 744, 746, 743, 742, 740, 737, 737];[740, 744, 746, 747, 746, 743, 742, 740, 740];[0.90625, 0.8025, 0.75875, 0.71375, 0.6575, 0.7012499999999999, 0.8475, 0.85, 0.8];[0.625, 1.125, 1.125, 1.375, 1.875, 0.625, 1.375, 1.375, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Одинцово;язь;[0.44, 0.47, 0.52, 0.54, 0.52, 0.53, 0.53, 0.5, 0.52];[0.59, 0.54, 0.6, 0.59, 0.58, 0.57, 0.58, 0.58, 0.58]
[15, 13, 14, 14, 13, 13, 17, 15, 14];[17.125, 14.75, 16, 16.75, 17.875, 19, 18.875, 18.625, 17.625];[18, 17, 19, 20, 23, 24, 21, 22, 20];[4.625, 3.75, 3.625, 2.75, 2.5, 1.75, 1.625, 2.375, 2];['ЮВ', 'З', 'З', 'СЗ', 'СЗ', 'З', 'СЗ', 'СЗ', 'ЮЗ'];[16, 13, 10, 9, 8, 6, 5, 9, 8];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']""]";[731, 733, 740, 744, 746, 743, 742, 740, 737];[734, 740, 744, 746, 747, 746, 743, 742, 740];[0.87, 0.90625, 0.8025, 0.75875, 0.71375, 0.6575, 0.7012499999999999, 0.8475, 0.85];[1.125, 0.625, 1.125, 1.125, 1.375, 1.875, 0.625, 1.375, 1.375];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Одинцово;карп;[0.43, 0.49, 0.47, 0.44, 0.4, 0.39, 0.41, 0.46, 0.43];[0.72, 0.59, 0.53, 0.49, 0.49, 0.51, 0.55, 0.52, 0.53]
[13, 14, 14, 13, 13, 17, 15, 14, 13];[14.75, 16, 16.75, 17.875, 19, 18.875, 18.625, 17.625, 14.625];[17, 19, 20, 23, 24, 21, 22, 20, 17];[3.75, 3.625, 2.75, 2.5, 1.75, 1.625, 2.375, 2, 4.25];['З', 'З', 'СЗ', 'СЗ', 'З', 'СЗ', 'СЗ', 'ЮЗ', 'З'];[13, 10, 9, 8, 6, 5, 9, 8, 15];"[""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']""]";[733, 740, 744, 746, 743, 742, 740, 737, 737];[740, 744, 746, 747, 746, 743, 742, 740, 740];[0.90625, 0.8025, 0.75875, 0.71375, 0.6575, 0.7012499999999999, 0.8475, 0.85, 0.8];[0.625, 1.125, 1.125, 1.375, 1.875, 0.625, 1.375, 1.375, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Одинцово;карп;[0.49, 0.47, 0.44, 0.4, 0.39, 0.41, 0.46, 0.43, 0.45];[0.59, 0.53, 0.49, 0.49, 0.51, 0.55, 0.52, 0.53, 0.54]
[15, 13, 14, 14, 13, 13, 17, 15, 14];[17.125, 14.75, 16, 16.75, 17.875, 19, 18.875, 18.625, 17.625];[18, 17, 19, 20, 23, 24, 21, 22, 20];[4.625, 3.75, 3.625, 2.75, 2.5, 1.75, 1.625, 2.375, 2];['ЮВ', 'З', 'З', 'СЗ', 'СЗ', 'З', 'СЗ', 'СЗ', 'ЮЗ'];[16, 13, 10, 9, 8, 6, 5, 9, 8];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']""]";[731, 733, 740, 744, 746, 743, 742, 740, 737];[734, 740, 744, 746, 747, 746, 743, 742, 740];[0.87, 0.90625, 0.8025, 0.75875, 0.71375, 0.6575, 0.7012499999999999, 0.8475, 0.85];[1.125, 0.625, 1.125, 1.125, 1.375, 1.875, 0.625, 1.375, 1.375];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Одинцово;жерех;[0.5, 0.5, 0.41, 0.44, 0.44, 0.42, 0.41, 0.4, 0.42];[0.68, 0.61, 0.53, 0.51, 0.5, 0.46, 0.48, 0.48, 0.5]
[13, 14, 14, 13, 13, 17, 15, 14, 13];[14.75, 16, 16.75, 17.875, 19, 18.875, 18.625, 17.625, 14.625];[17, 19, 20, 23, 24, 21, 22, 20, 17];[3.75, 3.625, 2.75, 2.5, 1.75, 1.625, 2.375, 2, 4.25];['З', 'З', 'СЗ', 'СЗ', 'З', 'СЗ', 'СЗ', 'ЮЗ', 'З'];[13, 10, 9, 8, 6, 5, 9, 8, 15];"[""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']""]";[733, 740, 744, 746, 743, 742, 740, 737, 737];[740, 744, 746, 747, 746, 743, 742, 740, 740];[0.90625, 0.8025, 0.75875, 0.71375, 0.6575, 0.7012499999999999, 0.8475, 0.85, 0.8];[0.625, 1.125, 1.125, 1.375, 1.875, 0.625, 1.375, 1.375, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Одинцово;жерех;[0.5, 0.41, 0.44, 0.44, 0.42, 0.41, 0.4, 0.42, 0.4];[0.61, 0.53, 0.51, 0.5, 0.46, 0.48, 0.48, 0.5, 0.53]
[15, 13, 14, 14, 13, 13, 17, 15, 14];[17.125, 14.75, 16, 16.75, 17.875, 19, 18.875, 18.625, 17.625];[18, 17, 19, 20, 23, 24, 21, 22, 20];[4.625, 3.75, 3.625, 2.75, 2.5, 1.75, 1.625, 2.375, 2];['ЮВ', 'З', 'З', 'СЗ', 'СЗ', 'З', 'СЗ', 'СЗ', 'ЮЗ'];[16, 13, 10, 9, 8, 6, 5, 9, 8];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']""]";[731, 733, 740, 744, 746, 743, 742, 740, 737];[734, 740, 744, 746, 747, 746, 743, 742, 740];[0.87, 0.90625, 0.8025, 0.75875, 0.71375, 0.6575, 0.7012499999999999, 0.8475, 0.85];[1.125, 0.625, 1.125, 1.125, 1.375, 1.875, 0.625, 1.375, 1.375];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Одинцово;лещ;[0.55, 0.36, 0.4, 0.41, 0.41, 0.42, 0.43, 0.42, 0.39];[0.73, 0.59, 0.45, 0.51, 0.49, 0.48, 0.48, 0.49, 0.46]
[13, 14, 14, 13, 13, 17, 15, 14, 13];[14.75, 16, 16.75, 17.875, 19, 18.875, 18.625, 17.625, 14.625];[17, 19, 20, 23, 24, 21, 22, 20, 17];[3.75, 3.625, 2.75, 2.5, 1.75, 1.625, 2.375, 2, 4.25];['З', 'З', 'СЗ', 'СЗ', 'З', 'СЗ', 'СЗ', 'ЮЗ', 'З'];[13, 10, 9, 8, 6, 5, 9, 8, 15];"[""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']""]";[733, 740, 744, 746, 743, 742, 740, 737, 737];[740, 744, 746, 747, 746, 743, 742, 740, 740];[0.90625, 0.8025, 0.75875, 0.71375, 0.6575, 0.7012499999999999, 0.8475, 0.85, 0.8];[0.625, 1.125, 1.125, 1.375, 1.875, 0.625, 1.375, 1.375, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Одинцово;лещ;[0.36, 0.4, 0.41, 0.41, 0.42, 0.43, 0.42, 0.39, 0.39];[0.59, 0.45, 0.51, 0.49, 0.48, 0.48, 0.49, 0.46, 0.47]
[15, 13, 14, 14, 13, 13, 17, 15, 14];[17.125, 14.75, 16, 16.75, 17.875, 19, 18.875, 18.625, 17.625];[18, 17, 19, 20, 23, 24, 21, 22, 20];[4.625, 3.75, 3.625, 2.75, 2.5, 1.75, 1.625, 2.375, 2];['ЮВ', 'З', 'З', 'СЗ', 'СЗ', 'З', 'СЗ', 'СЗ', 'ЮЗ'];[16, 13, 10, 9, 8, 6, 5, 9, 8];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']""]";[731, 733, 740, 744, 746, 743, 742, 740, 737];[734, 740, 744, 746, 747, 746, 743, 742, 740];[0.87, 0.90625, 0.8025, 0.75875, 0.71375, 0.6575, 0.7012499999999999, 0.8475, 0.85];[1.125, 0.625, 1.125, 1.125, 1.375, 1.875, 0.625, 1.375, 1.375];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Одинцово;карась;[0.48, 0.5, 0.53, 0.47, 0.47, 0.41, 0.47, 0.5, 0.51];[0.71, 0.61, 0.62, 0.52, 0.56, 0.52, 0.55, 0.54, 0.57]
[13, 14, 14, 13, 13, 17, 15, 14, 13];[14.75, 16, 16.75, 17.875, 19, 18.875, 18.625, 17.625, 14.625];[17, 19, 20, 23, 24, 21, 22, 20, 17];[3.75, 3.625, 2.75, 2.5, 1.75, 1.625, 2.375, 2, 4.25];['З', 'З', 'СЗ', 'СЗ', 'З', 'СЗ', 'СЗ', 'ЮЗ', 'З'];[13, 10, 9, 8, 6, 5, 9, 8, 15];"[""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']""]";[733, 740, 744, 746, 743, 742, 740, 737, 737];[740, 744, 746, 747, 746, 743, 742, 740, 740];[0.90625, 0.8025, 0.75875, 0.71375, 0.6575, 0.7012499999999999, 0.8475, 0.85, 0.8];[0.625, 1.125, 1.125, 1.375, 1.875, 0.625, 1.375, 1.375, 0.5];[0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1, 0.18];[-1, -1, -1, -1, 0, 1, 1, 1, 1];2020-07-16;Московская область;Одинцово;карась;[0.5, 0.53, 0.47, 0.47, 0.41, 0.47, 0.5, 0.51, 0.48];[0.61, 0.62, 0.52, 0.56, 0.52, 0.55, 0.54, 0.57, 0.57]
[15, 13, 14, 14, 13, 13, 17, 15, 14];[17.125, 14.75, 16, 16.75, 17.875, 19, 18.875, 18.625, 17.625];[18, 17, 19, 20, 23, 24, 21, 22, 20];[4.625, 3.75, 3.625, 2.75, 2.5, 1.75, 1.625, 2.375, 2];['ЮВ', 'З', 'З', 'СЗ', 'СЗ', 'З', 'СЗ', 'СЗ', 'ЮЗ'];[16, 13, 10, 9, 8, 6, 5, 9, 8];"[""['пасмурно', 'дождь']"", ""['пасмурно', 'дождь', 'гроза']"", ""['пасмурно', 'небольшой дождь']"", ""['пасмурно', 'небольшой дождь']"", ""['облачно']"", ""['ясно']"", ""['пасмурно']"", ""['облачно', 'дождь', 'гроза']"", ""['облачно', 'дождь', 'гроза']""]";[731, 733, 740, 744, 746, 743, 742, 740, 737];[734, 740, 744, 746, 747, 746, 743, 742, 740];[0.87, 0.90625, 0.8025, 0.75875, 0.71375, 0.6575, 0.7012499999999999, 0.8475, 0.85];[1.125, 0.625, 1.125, 1.125, 1.375, 1.875, 0.625, 1.375, 1.375];[0.27, 0.19, 0.12, 0.06, 0.02, 0, 0.01, 0.04, 0.1];[-1, -1, -1, -1, -1, 0, 1, 1, 1];2020-07-15;Московская область;Одинцово;линь;[0.52, 0.5, 0.43, 0.44, 0.48, 0.49, 0.52, 0.48, 0.48];[0.76, 0.56, 0.55, 0.56, 0.53, 0.56, 0.63, 0.57, 0.54]
